N,P,K,temperature,humidity,ph,rainfall,label
90,54,43,26.48481212642521,88.46875623640281,5.939995262458955,237.1091863064697,rice
88,56,44,24.643403229551826,83.9936897900322,6.07392132776846,233.13567444840427,rice
91,52,38,26.459724549664873,87.73121160594262,6.092639346434228,234.56879519662073,rice
91,58,45,26.406434483778977,80.13958911922794,6.265378356874219,238.94654009138097,rice
86,51,41,25.046206755845084,86.11154566100785,6.315978708075652,231.00573308037858,rice
88,54,42,26.665337910913557,83.77179599442825,6.293795054425325,236.20358160389142,rice
88,58,39,24.115468174248655,82.95165230880062,5.80454043339595,228.2964149948846,rice
84,58,40,24.885114293777363,82.53658638301212,5.989225372185147,224.2367321165319,rice
86,54,44,23.498596679042205,81.30772447237358,6.08031060391271,237.72770446211467,rice
92,56,47,27.093993676390106,86.52734803718765,6.174113412962495,229.3892029434467,rice
89,53,40,27.221346180633937,82.88610616014492,6.159998517492927,192.85487913553632,rice
93,56,44,26.488426697775683,83.68514369623634,5.779271628204656,200.1882561733417,rice
93,55,38,24.49728095966529,83.36404559146844,5.996917992861316,187.91899729895286,rice
89,60,41,28.94313821019067,82.22528438514956,6.1911567835366785,200.5225567718966,rice
93,59,42,27.747587742409188,83.15165130310194,5.646419909775306,191.88396781778735,rice
96,51,42,25.233228807397452,78.62265917423012,5.944439771913275,197.64575811608665,rice
91,56,37,26.882612792829395,83.07064787328565,6.386001421892081,189.3609495767207,rice
90,52,40,26.717273139695013,82.58816332521671,5.733984377528005,186.1710445202776,rice
91,55,40,26.431885410118817,78.10135544211609,6.24149860737359,201.43034002519752,rice
92,53,40,25.966891126987186,80.98393077071584,6.146867467064057,198.97525688385187,rice
102,60,36,26.859418641761454,80.01325182806276,5.666383845625926,269.96179864980473,rice
96,54,33,27.36279845321783,79.23429659055414,5.835375971725657,275.3142811309234,rice
99,59,39,27.292760106981667,79.15134847332656,5.379326823491941,279.86216099917976,rice
103,58,30,26.233701741733604,83.4918242324677,5.725829131303621,274.2969084013906,rice
99,55,39,26.952958826253724,81.89894717784321,5.991788544062429,264.78253322440435,rice
100,53,43,27.15955356790853,82.03377420389504,6.154616397210649,268.78115522412196,rice
100,55,36,27.99417963730509,79.91662251123543,6.195543165805475,265.94987205027644,rice
104,59,27,25.371618135004105,82.62849612112198,5.9484454162865195,259.9574054704271,rice
99,61,38,25.762912346526303,77.00998799657464,5.972165206180212,276.3034789803143,rice
91,50,34,26.2440878431467,82.04147768463864,5.849848882507083,257.3162141732056,rice
90,40,36,22.772006251462237,83.73228472251613,5.17677167171688,287.93831284776024,rice
91,38,35,24.26842855348906,83.72538298176505,5.458326889493755,280.44790932105394,rice
96,39,37,24.484848775728572,81.83777690087517,5.860537699097861,287.0893773535938,rice
90,33,36,24.247868759747544,80.32113085221017,5.427752200228422,280.6130994523468,rice
91,42,32,23.86000344344504,84.15713011582154,5.473412360887829,283.2808965908692,rice
94,40,36,24.810211894513962,81.0590117394142,5.286639369329139,281.450871054701,rice
96,39,34,25.800708970252614,84.31151850151724,5.599640799420875,280.97307026399216,rice
99,42,34,22.203510897162445,80.97133922788677,5.673960951295113,288.65694035517197,rice
96,39,39,24.094253277038607,84.81522878465218,5.578095609218233,280.980908127339,rice
93,38,33,25.620027966298306,83.0259617955175,5.47041093129215,283.4696282222352,rice
58,38,46,19.632108055766714,82.87369385903118,7.461754132371866,301.7234088766656,rice
56,43,43,19.823370148917085,85.56759064666072,7.318565081162125,303.9776617943124,rice
61,43,40,19.22460565867763,79.52092379309825,7.490434714851864,301.0467174365843,rice
60,43,43,21.22269795087786,84.39529702860676,7.237942219408162,296.7224487616874,rice
59,39,44,19.202034657181752,81.54870570124659,7.383434111845781,297.69284468039706,rice
64,43,47,21.066564047668155,84.44942649637082,7.523588022978656,294.9846485545443,rice
62,43,38,20.33960610949032,83.54880929231771,7.7077584351660775,302.33191280829374,rice
57,39,46,19.634096653951513,84.24669794492695,7.006145331390362,299.84710178765044,rice
60,45,46,20.206706445438613,83.2978202592758,7.5778765802786,297.6752955974626,rice
57,43,47,20.016114520224356,84.3452801276991,7.682388788994757,307.33207336022133,rice
60,41,40,25.886986877488358,82.57906621636295,5.76463731100319,263.4852872800183,rice
68,44,40,23.906858062618497,86.02569247281254,5.516141573776772,258.4041778990154,rice
56,44,35,23.54249596128762,79.52468676488634,5.5010807148569985,258.18331095324777,rice
64,44,40,25.242269563334823,85.22604860333878,5.628201683819613,251.19137746010426,rice
64,40,45,24.088165325426946,81.9254202270344,5.581901221782362,250.34684805888315,rice
64,51,45,22.9708843139607,83.44573070373389,5.233864388774786,271.7853431419762,rice
64,47,43,24.575017728578114,84.31803796341242,5.546356205319426,252.9397696687847,rice
66,45,41,23.82863746031681,83.94856534478569,5.376305131896127,258.98236607574705,rice
61,38,41,23.956049488309027,84.28044121810835,5.5179748018472825,251.48808043947488,rice
63,42,44,24.18194149177928,81.45149043476808,5.512243436600939,252.15793095346956,rice
65,43,34,21.75238746689355,82.27228540136046,6.570061872058955,253.34167813342177,rice
58,39,34,21.645492793636723,80.75986683159047,6.3450701023081235,249.1018603104774,rice
57,43,39,20.6073334592051,82.54335254138871,6.479255558118126,242.28327240508315,rice
64,47,35,23.823906893860592,80.90518289388116,6.065351031234236,238.59379084859086,rice
64,37,35,21.26035537179136,81.2870850023614,6.323775658921899,242.70581942765693,rice
59,38,36,23.20558019275496,81.46016159832502,6.106271150895364,245.87387832628045,rice
64,39,40,21.31694836973662,84.8660918685344,6.79029518028926,247.8318198445673,rice
58,48,40,22.656622510952904,80.67372146878454,6.572119397487934,249.48141784890916,rice
65,44,42,22.63283316939028,81.25004166374895,6.475628968288565,239.46672250240107,rice
58,43,35,22.589829002805217,81.76523471716202,6.483039023677816,251.9062274913428,rice
64,48,38,27.169453044734595,86.42058085230623,5.43346432820677,206.58995715961575,rice
63,48,40,23.87092362938994,85.54824363272354,5.416383474685856,209.162532761564,rice
64,42,46,25.95866451044288,82.73497575631254,5.299426650589266,205.81900712464136,rice
63,45,45,25.31144050147664,83.88978839125042,6.012435575953332,200.1055838030094,rice
64,46,46,25.365031520839647,79.85077919221507,5.663853287018309,203.53453621133932,rice
64,44,42,27.413873371972088,85.66621660549811,5.742556414934488,213.33021561307203,rice
65,42,43,25.0224048379908,85.65215756127243,6.08404050215599,204.90389523959766,rice
61,45,41,25.949352395373104,84.33957541144177,5.5078258284368165,221.33035885305299,rice
70,49,42,25.786176000088062,85.76547384926035,5.516876135814945,210.06892664527788,rice
63,45,41,26.316808848276,85.4002812689705,5.6076241699214355,202.87451071724098,rice
87,57,37,26.49328758077732,77.0325691761655,7.004541310614543,201.04943094675195,rice
81,63,41,26.479340821429798,74.80913083883591,6.854618483380869,199.31405207109955,rice
82,60,39,24.795819843597794,81.49520814938404,6.6564029820216675,200.48558935002214,rice
81,62,39,24.789768603824495,79.795605787471,7.077115597061748,205.5744638902309,rice
84,61,33,25.460970464350954,80.5420199699675,6.920507033287579,197.19038246182603,rice
84,55,38,25.88142608164062,79.49747750238917,6.847742809009682,199.20547192369204,rice
78,58,30,25.636513714266357,80.48848598333083,7.201624618939257,198.60424182101838,rice
81,63,37,24.995807747431673,79.81291639621713,6.838850783738668,201.87463976214195,rice
79,60,39,24.05687797829024,79.7031354122288,7.18122669662019,214.29829462181507,rice
90,63,38,26.887370174454556,82.32685529130491,6.824936835984897,199.12832986767899,rice
82,44,40,24.209728763815555,86.0139227698831,6.392365003401726,297.690455250517,rice
82,41,41,24.29475181005805,82.9129566257549,6.114978348727554,305.5694936757638,rice
83,42,35,23.86442601626913,84.3735443044005,6.4074447929949425,303.0259502447033,rice
81,38,37,25.43807134562598,82.26711620537219,5.881413786006556,297.8580346861009,rice
85,40,42,25.012569017637595,82.91296973021564,6.339754847886208,296.173703958725,rice
86,41,39,26.661742807732107,87.7886297159297,6.367305684136219,290.6354714848457,rice
82,43,40,25.680145183333767,82.78194850318121,5.940210578964176,303.8539495042915,rice
86,41,46,25.361254807033294,88.42547970827029,5.822171428775835,310.0784252635823,rice
83,41,47,24.636712607804416,84.95816738972897,6.2074232134262735,292.0132256522956,rice
78,41,35,23.316481302936474,86.29282367221224,6.516678600576593,286.1730845856308,rice
85,44,46,24.77873331601906,82.98333154558226,7.326229636120035,276.41665130225095,rice
82,53,45,26.21381106229822,84.62024611118673,7.117746454176293,264.79396482116164,rice
85,56,45,26.475294944529967,84.10023901531319,7.192724590444556,265.3936598285526,rice
85,47,51,26.416385028379207,81.31494545600255,7.2406336486082274,268.59945955766545,rice
90,51,47,26.770428202821414,78.61058251662851,7.258191802328537,273.7644983684396,rice
85,51,45,25.829943827092666,82.11102628447244,7.370748960336913,265.9482040843112,rice
85,57,46,25.215625399839805,78.7349237022613,6.719686921264904,271.72585815256485,rice
83,53,44,26.82931549255683,82.62633982027258,6.962164859229749,256.1140960729312,rice
91,51,47,26.334098109517065,80.32064045530775,7.426600582003267,256.7576635534809,rice
82,52,40,24.205650473535915,82.84472225533003,7.180522114682023,258.4159662425582,rice
92,33,37,23.95430358731457,82.6756687459948,6.082620974485386,188.45898647209367,rice
94,35,39,24.539683463812437,81.14643844231651,6.285801583557841,181.81080176934637,rice
88,32,39,24.99871796211699,85.85709926769559,6.095226538885081,183.81660470175643,rice
87,37,36,26.039287006468257,85.32173927322617,6.263751032383811,186.0272672618516,rice
92,35,37,27.687686351101128,81.90157225916441,6.1268931925805745,183.40179312700388,rice
90,34,32,25.585081253223773,80.28779948185137,5.994059793418848,190.59359376935672,rice
96,35,40,24.363682584923996,80.9568389941791,6.148106090731401,181.24657955361127,rice
89,29,36,23.908060000356045,80.09249817046978,6.1964937951005306,174.29280712117125,rice
87,38,41,26.730130986457006,77.16615010241506,6.143605179426021,197.52989433162298,rice
85,34,38,25.479476467229606,78.81146778503128,6.074331693822108,190.17372354880047,rice
77,56,44,23.64601516762812,83.40142070800785,5.356156123379872,192.4124538620056,rice
80,45,40,25.431554917483805,83.75302640848433,5.2337032997267015,204.3094961696245,rice
79,49,45,24.704063883835257,82.77504374721971,5.289991246750186,197.91232827353105,rice
76,45,43,24.394902139672624,85.38314779108705,4.880692564567753,202.0267821905727,rice
77,47,38,25.293872509854527,84.68502246267578,5.32295337861446,199.35920381671326,rice
77,47,35,23.484031940659,81.08674757091082,5.336412413075456,196.39103294248054,rice
76,51,42,24.804865279916545,84.47698298304913,5.26087392455936,201.43342410337385,rice
75,50,42,24.542792555459453,83.54023053048927,5.1477422585349615,191.34814369551572,rice
80,46,44,24.13837630318104,85.7963682850828,5.554504100500533,192.52542203758858,rice
71,48,41,24.72843926272686,91.88528825439406,5.192764675298639,200.54564857064034,rice
72,43,45,23.095886940318465,84.60705389243087,7.907353352202869,228.94830969201507,rice
72,37,40,24.76181901414901,86.41802703839295,8.140442853367585,242.26081355901343,rice
70,38,38,22.384209688564102,86.13753557483714,8.091274392655189,232.84163120116344,rice
76,40,35,23.145386419994615,82.70168011593668,7.9441743104491165,231.2314697129839,rice
77,44,43,22.256107818732414,84.50668782685148,8.1751873389754,225.87050604693326,rice
79,42,37,23.037271878905994,86.89357121392337,7.718123381297705,235.6706718100929,rice
73,45,45,24.604003028405188,89.28997808437028,8.132661185244523,228.7354826516569,rice
72,41,41,22.331537554385374,82.34818781976551,7.742063357904754,233.21017850745937,rice
77,45,37,23.678287566316563,83.70979127775851,7.829677688688702,235.71651400805297,rice
73,34,40,22.97055019165332,84.5397880279514,8.025156914129273,226.2501581172035,rice
82,41,42,22.360657922558026,80.60572782956189,7.1634067399968755,210.35999056877773,rice
83,47,45,21.2914805629972,76.28242292915216,7.393076920150303,208.44501298369312,rice
80,43,38,23.402774532709227,84.32094454059387,6.829448899865379,208.04697156757942,rice
85,41,39,21.955806842652628,80.76575755305977,7.043732297137217,208.79923108898498,rice
78,39,34,21.065143407154512,79.65356540660945,7.080363552193394,212.56098489547253,rice
83,40,41,21.364751652156933,81.42860924026775,7.172844156337165,207.4376723359489,rice
84,45,36,21.233278485955317,81.17183735583181,7.015080386287971,209.50553591446385,rice
81,44,41,21.292065719136527,83.86153225444392,7.5857257914118605,211.8070657120335,rice
79,44,45,20.212381536694465,82.959760881491,6.95368090122258,217.3695831034849,rice
77,49,37,22.475450243406005,79.67712434563936,7.3554233835699865,208.04471717124707,rice
94,56,44,24.90986454474891,80.63976456349434,7.696043287655631,253.5444129222042,rice
87,56,44,25.30282179193405,80.21608212444409,7.396148086559643,254.57117375714924,rice
87,54,49,24.21434690509873,77.43506336992263,7.9344054154457115,249.631023257894,rice
88,54,44,24.6278377417537,79.75345177594888,7.3654751227240425,256.50934719668254,rice
85,58,47,25.004053863646828,80.41436619628735,7.766273243790541,258.6328950291259,rice
86,55,50,24.23150746894335,84.10397732249336,8.006796912810326,251.12202898565937,rice
91,57,41,24.307847139984975,79.38878221145623,7.610334548644189,259.2091344915358,rice
95,57,44,26.560164337226347,78.10058801666618,7.595132501342521,258.0985626434666,rice
94,50,44,25.03372129252572,82.44090020853389,7.979927833163996,248.77004781931083,rice
89,51,46,27.08907767002468,77.82467219544782,7.528971826688872,252.6194178010485,rice
59,37,46,22.227336739174852,85.82425898296496,5.4742177533680225,216.44776174353765,rice
64,38,44,24.081125649423804,83.35258192759196,4.691459023596377,218.38994579307584,rice
60,33,46,24.861442252042103,81.52801721730378,5.254126210772027,217.87319978748087,rice
59,31,41,23.07876632948766,82.2199357634573,5.280277153912695,224.03453008480653,rice
55,36,42,23.180639982900875,82.85121180165622,5.170564809164294,213.2564669093731,rice
60,40,44,23.590848326164586,82.8844106952472,5.514040803727584,223.72613737882097,rice
60,36,41,23.50043073020804,84.19648131186014,5.49452197652883,217.85943054437598,rice
59,39,37,23.41963844094014,84.00628337311379,5.605850250693558,224.88680027001922,rice
64,33,46,23.521853382408434,85.17364609668142,5.349031385349771,219.23060765417475,rice
64,37,41,23.70699783895148,81.19301925125092,5.276237846355585,222.95117435191437,rice
77,57,40,20.686085961053664,82.74644892651482,6.663107271872865,200.64993240943187,rice
77,61,33,21.20314578249525,83.17585846204078,7.028887964459551,215.63170609687583,rice
73,57,43,20.239122932157837,81.74654363687857,6.569435020651303,209.87949114696605,rice
74,54,36,21.376541261849702,79.35185390271327,7.162410336022575,207.7540910040182,rice
71,55,40,20.725704616659907,78.6037226700534,6.841563658556717,208.26394064100688,rice
82,59,36,19.483953424881754,80.99568865130948,6.834797803283232,219.96495623539718,rice
74,58,39,19.176358831781144,81.2811882852671,6.861058709834492,214.66472395488722,rice
